setpoint [rad], position [rad], velocity [rad/s],acceleration [rad/s^2], current [mA], delta_t [ms]
3.23, 3.03, 1.10,nan, 51.11, 2.50
3.23, 3.04, 1.85,nan, 45.73, 2.64
3.23, 3.06, 2.35,nan, 48.42, 2.44
3.23, 3.08, 3.07,nan, 43.04, 2.42
3.23, 3.10, 3.50,nan, 34.97, 2.51
3.23, 3.12, 4.10,nan, 40.35, 2.51
3.23, 3.14, 4.46,nan, 45.73, 2.46
3.23, 3.16, 4.94,nan, 32.28, 2.53
2.99, 3.17, 5.20,nan, 37.66, 2.49
2.99, 3.19, 5.56,nan, -2913.27, 2.49
2.99, 3.19, 5.76,nan, -2751.87, 2.49
2.99, 3.19, 5.95,nan, -1845.34, 2.50
2.99, 3.18, 5.97,nan, -1159.39, 2.50
2.99, 3.16, 5.88,nan, -745.13, 2.50
2.99, 3.15, 5.71,nan, -484.20, 2.50
2.99, 3.13, 5.30,nan, -330.87, 2.51
2.99, 3.11, 4.96,nan, -228.65, 2.55
2.99, 3.10, 4.32,nan, -156.02, 2.46
2.99, 3.08, 3.84,nan, -115.67, 2.48
2.99, 3.06, 3.02,nan, -94.15, 2.50
2.99, 3.04, 2.42,nan, -83.39, 2.50
2.99, 3.03, 1.44,nan, 131.81, 2.50
2.99, 3.01, 0.77,nan, 723.61, 2.50
2.99, 2.99, -0.26,nan, 1073.31, 2.50
2.99, 2.98, -0.91,nan, 1124.42, 2.50
2.99, 2.98, -1.77,nan, 1014.13, 2.50
2.99, 2.98, -2.28,nan, 731.68, 2.51
2.99, 2.98, -2.85,nan, 470.75, 2.50
2.64, 2.98, -3.12,nan, 263.62, 2.50
2.64, 2.98, -3.41,nan, -1600.55, 2.51
2.64, 2.97, -3.50,nan, -1533.30, 2.51
2.64, 2.96, -3.57,nan, -1008.75, 2.47
2.64, 2.95, -3.57,nan, -653.67, 2.50
2.64, 2.93, -3.57,nan, -457.30, 2.50
2.64, 2.91, -3.55,nan, -293.21, 2.50
2.64, 2.90, -3.53,nan, -215.20, 2.50
2.64, 2.87, -3.50,nan, -142.57, 2.50
2.64, 2.86, -3.50,nan, -107.60, 2.50
2.64, 2.84, -3.55,nan, -96.84, 2.51
2.64, 2.82, -3.65,nan, -80.70, 2.50
2.64, 2.80, -3.76,nan, -64.56, 2.50
2.64, 2.78, -4.03,nan, -61.87, 2.49
2.64, 2.76, -4.24,nan, -64.56, 2.51
2.64, 2.74, -4.60,nan, -53.80, 2.51
2.64, 2.72, -4.87,nan, -45.73, 2.50
2.64, 2.70, -5.23,nan, -53.80, 2.53
2.64, 2.69, -5.47,nan, -2.69, 2.44
2.64, 2.67, -5.78,nan, 538.00, 2.53
3.22, 2.65, -5.97,nan, 965.71, 2.47
3.22, 2.64, -6.19,nan, 2641.58, 2.53
3.22, 2.65, -6.28,nan, 2256.91, 2.47
3.22, 2.65, -6.31,nan, 1482.19, 2.53
3.22, 2.67, -6.24,nan, 944.19, 2.47
3.22, 2.68, -6.00,nan, 607.94, 2.50
3.22, 2.70, -5.73,nan, 403.50, 2.50
3.22, 2.71, -5.23,nan, 260.93, 2.50
3.22, 2.73, -4.82,nan, 172.16, 2.52
3.22, 2.75, -4.10,nan, 129.12, 2.50
3.22, 2.77, -3.55,nan, 104.91, 2.48
3.22, 2.79, -2.66,nan, 78.01, 2.54
3.22, 2.81, -2.01,nan, 59.18, 2.47
3.22, 2.82, -1.01,nan, 59.18, 2.49
3.22, 2.84, -0.29,nan, 56.49, 2.49
3.22, 2.86, 0.72,nan, 40.35, 2.51
3.22, 2.88, 1.37,nan, 40.35, 2.49
3.22, 2.90, 2.28,nan, 48.42, 2.50
3.22, 2.92, 2.83,nan, 40.35, 2.51
3.22, 2.94, 3.55,nan, 37.66, 2.50
3.26, 2.96, 3.98,nan, 40.35, 2.50
3.26, 2.98, 4.56,nan, 45.73, 2.52
3.26, 3.00, 4.89,nan, 32.28, 2.48
3.26, 3.01, 5.32,nan, 40.35, 2.49
3.26, 3.03, 5.56,nan, 45.73, 2.50
3.26, 3.05, 5.88,nan, 37.66, 2.50
3.26, 3.07, 6.07,nan, 34.97, 2.50
3.26, 3.09, 6.31,nan, 43.04, 2.50
3.26, 3.11, 6.45,nan, 43.04, 2.50
3.26, 3.13, 6.62,nan, 32.28, 2.50
3.26, 3.15, 6.71,nan, 40.35, 2.50
3.26, 3.16, 6.86,nan, 45.73, 2.50
3.26, 3.18, 6.93,nan, 37.66, 2.50
3.26, 3.20, 7.03,nan, 34.97, 2.50
3.26, 3.22, 7.07,nan, -174.85, 2.50
3.26, 3.24, 7.15,nan, -664.43, 2.50
3.26, 3.25, 7.17,nan, -1006.06, 2.50
3.26, 3.26, 7.19,nan, -1110.97, 2.50
3.26, 3.27, 7.15,nan, -1003.37, 2.51
3.26, 3.27, 7.05,nan, -766.65, 2.48
3.77, 3.27, 6.95,nan, -489.58, 2.50
3.77, 3.27, 6.71,nan, 1449.91, 2.53
3.77, 3.28, 6.50,nan, 1533.30, 2.47
3.77, 3.29, 6.31,nan, 1043.72, 2.50
3.77, 3.30, 6.00,nan, 610.63, 2.51
3.77, 3.32, 5.68,nan, 398.12, 2.50
3.77, 3.33, 5.52,nan, 282.45, 2.50
3.77, 3.35, 5.25,nan, 196.37, 2.50
3.77, 3.37, 5.11,nan, 150.64, 2.50
3.77, 3.39, 4.94,nan, 94.15, 2.51
3.77, 3.41, 4.84,nan, 80.70, 2.51
3.77, 3.43, 4.80,nan, 72.63, 2.51
3.77, 3.45, 4.82,nan, 56.49, 2.46
3.77, 3.47, 4.92,nan, 48.42, 2.53
3.77, 3.48, 5.04,nan, 45.73, 2.47
3.77, 3.51, 5.28,nan, 53.80, 2.52
3.77, 3.52, 5.44,nan, 51.11, 2.49
3.77, 3.54, 5.71,nan, 40.35, 2.53
3.77, 3.56, 5.88,nan, 37.66, 2.48
3.77, 3.58, 6.12,nan, 37.66, 2.50
2.96, 3.60, 6.26,nan, 34.97, 2.50
2.96, 3.62, 6.45,nan, -2894.44, 2.51
2.96, 3.62, 6.55,nan, -2940.17, 2.48
2.96, 3.62, 6.59,nan, -1834.58, 2.53
2.96, 3.60, 6.55,nan, -1170.15, 2.48
2.96, 3.59, 6.35,nan, -745.13, 2.51
2.96, 3.58, 6.12,nan, -521.86, 2.47
2.96, 3.56, 5.83,nan, -349.70, 2.50
2.96, 3.55, 5.28,nan, -242.10, 2.50
2.96, 3.53, 4.82,nan, -172.16, 2.50
2.96, 3.51, 4.08,nan, -118.36, 2.50
2.96, 3.49, 3.50,nan, -94.15, 2.50
2.96, 3.47, 2.57,nan, -88.77, 2.50
2.96, 3.45, 1.92,nan, -78.01, 2.50
2.96, 3.43, 0.86,nan, -59.18, 2.50
2.96, 3.41, 0.14,nan, -59.18, 2.50
2.96, 3.39, -0.86,nan, -61.87, 2.50
2.96, 3.38, -1.51,nan, -45.73, 2.50
2.96, 3.35, -2.42,nan, -56.49, 2.50
2.96, 3.33, -3.19,nan, -53.80, 2.50
3.22, 3.32, -3.67,nan, -51.11, 2.49
3.22, 3.30, -4.27,nan, 443.85, 2.51
3.22, 3.28, -4.60,nan, -325.49, 2.50
3.22, 3.27, -4.92,nan, -298.59, 2.49
3.22, 3.25, -5.30,nan, -13.45, 2.50
3.22, 3.24, -5.49,nan, 575.66, 2.50
3.22, 3.22, -5.76,nan, 941.50, 2.50
3.22, 3.21, -5.90,nan, 1081.38, 2.50
3.22, 3.21, -6.00,nan, 919.98, 2.50
3.22, 3.21, -6.02,nan, 712.85, 2.50
3.22, 3.21, -5.97,nan, 476.13, 2.52
3.22, 3.21, -5.83,nan, 220.58, 2.49
3.22, 3.21, -5.66,nan, 102.22, 2.49
3.22, 3.21, -5.47,nan, -18.83, 2.50
3.22, 3.21, -5.11,nan, -40.35, 2.50
3.22, 3.21, -4.70,nan, -115.67, 2.53
3.22, 3.22, -4.41,nan, -112.98, 2.47
3.22, 3.22, -3.93,nan, -94.15, 2.53
3.22, 3.22, -3.60,nan, -59.18, 2.49
3.22, 3.22, -3.26,nan, -56.49, 2.48
2.69, 3.22, -2.76,nan, -5.38, 2.50
2.69, 3.21, -2.30,nan, -1436.46, 2.50
2.69, 3.21, -2.01,nan, -1358.45, 2.50
2.69, 3.19, -1.70,nan, -909.22, 2.55
2.69, 3.18, -1.56,nan, -589.11, 2.46
2.69, 3.16, -1.44,nan, -398.12, 2.57
2.69, 3.14, -1.44,nan, -266.31, 2.43
2.69, 3.13, -1.51,nan, -185.61, 2.54
2.69, 3.11, -1.63,nan, -131.81, 2.51
2.69, 3.09, -1.89,nan, -107.60, 2.47
2.69, 3.08, -2.09,nan, -94.15, 2.47
2.69, 3.05, -2.47,nan, -72.63, 2.54
2.69, 3.04, -2.73,nan, -67.25, 2.46
2.69, 3.02, -3.05,nan, -59.18, 2.50
2.69, 3.00, -3.53,nan, -64.56, 2.50
2.69, 2.98, -4.03,nan, -51.11, 2.52
2.69, 2.96, -4.34,nan, -48.42, 2.49
2.69, 2.94, -4.80,nan, -59.18, 2.50
2.69, 2.93, -5.08,nan, -59.18, 2.49
2.69, 2.90, -5.44,nan, -48.42, 2.56
3.06, 2.88, -5.68,nan, -48.42, 2.44
3.06, 2.87, -5.88,nan, 2907.89, 2.50
3.06, 2.87, -6.12,nan, 2601.23, 2.51
3.06, 2.87, -6.21,nan, 1818.44, 2.49
3.06, 2.88, -6.21,nan, 1140.56, 2.50
3.06, 2.90, -6.12,nan, 726.30, 2.50
3.06, 2.92, -5.83,nan, 441.16, 2.55
3.06, 2.93, -5.54,nan, 317.42, 2.45
3.06, 2.95, -4.99,nan, 220.58, 2.50
3.06, 2.97, -4.56,nan, 150.64, 2.50
3.06, 2.98, -3.79,nan, 107.60, 2.51
3.06, 3.00, -3.24,nan, 88.77, 2.50
3.06, 3.02, -2.33,nan, -110.29, 2.49
3.06, 3.04, -1.65,nan, -640.22, 2.50
3.06, 3.05, -0.62,nan, -1014.13, 2.50
3.06, 3.06, 0.36,nan, -1097.52, 2.51
3.06, 3.07, 0.98,nan, -1011.44, 2.49
3.06, 3.07, 1.53,nan, -774.72, 2.50
3.06, 3.07, 2.21,nan, -513.79, 2.50
3.06, 3.07, 2.54,nan, -279.76, 2.50
2.74, 3.06, 2.90,nan, -67.25, 2.51
2.74, 3.06, 3.05,nan, -1320.79, 2.50
2.74, 3.05, 3.12,nan, -1210.50, 2.50
2.74, 3.04, 3.07,nan, -815.07, 2.49
2.74, 3.03, 2.83,nan, -532.62, 2.51
2.74, 3.00, 2.45,nan, -322.80, 2.53
2.74, 2.99, 2.11,nan, -236.72, 2.46
2.74, 2.97, 1.49,nan, -166.78, 2.54
2.74, 2.95, 1.03,nan, -121.05, 2.48
2.74, 2.93, 0.31,nan, -94.15, 2.54
2.74, 2.92, -0.17,nan, -83.39, 2.44
2.74, 2.90, -0.65,nan, -78.01, 2.53
2.74, 2.88, -1.39,nan, -67.25, 2.47
2.74, 2.86, -1.89,nan, -56.49, 2.50
2.74, 2.84, -2.61,nan, -53.80, 2.50
2.74, 2.82, -3.07,nan, -61.87, 2.51
2.74, 2.80, -3.69,nan, -51.11, 2.49
2.74, 2.78, -4.27,nan, 250.17, 2.54
2.74, 2.76, -4.60,nan, 766.65, 2.47
2.74, 2.75, -5.06,nan, 1102.90, 2.53
3.42, 2.74, -5.30,nan, 1186.29, 2.46
3.42, 2.74, -5.47,nan, 2195.04, 2.50
3.42, 2.74, -5.66,nan, 1689.32, 2.52
3.42, 2.75, -5.68,nan, 1215.88, 2.51
3.42, 2.76, -5.56,nan, 772.03, 2.47
3.42, 2.78, -5.40,nan, 500.34, 2.52
3.42, 2.80, -5.01,nan, 333.56, 2.48
3.42, 2.82, -4.65,nan, 225.96, 2.50
3.42, 2.83, -4.03,nan, 150.64, 2.50
3.42, 2.85, -3.53,nan, 112.98, 2.50
3.42, 2.87, -2.71,nan, 94.15, 2.50
3.42, 2.89, -2.11,nan, 72.63, 2.50
3.42, 2.91, -1.15,nan, 59.18, 2.50
3.42, 2.93, -0.48,nan, 53.80, 2.49
3.42, 2.95, 0.48,nan, 53.80, 2.51
3.42, 2.96, 1.13,nan, 45.73, 2.49
3.42, 2.98, 2.06,nan, 40.35, 2.49
3.42, 3.00, 2.61,nan, 48.42, 2.50
3.42, 3.02, 3.36,nan, 43.04, 2.50
3.42, 3.04, 3.79,nan, 32.28, 2.50
3.30, 3.06, 4.39,nan, 40.35, 2.50
3.30, 3.08, 4.72,nan, 45.73, 2.50
3.30, 3.10, 5.18,nan, 32.28, 2.50
3.30, 3.12, 5.44,nan, 37.66, 2.50
3.30, 3.13, 5.78,nan, 43.04, 2.50
3.30, 3.15, 5.97,nan, 37.66, 2.50
3.30, 3.18, 6.24,nan, 37.66, 2.54
3.30, 3.20, 6.43,nan, 45.73, 2.49
3.30, 3.22, 6.55,nan, 34.97, 2.50
3.30, 3.23, 6.67,nan, 32.28, 2.47
3.30, 3.25, 6.81,nan, 34.97, 2.50
3.30, 3.27, 6.88,nan, -282.45, 2.53
3.30, 3.28, 6.98,nan, -852.73, 2.47
3.30, 3.30, 7.03,nan, -1105.59, 2.50
3.30, 3.30, 7.03,nan, -1124.42, 2.50
3.30, 3.31, 7.03,nan, -922.67, 2.51
3.30, 3.31, 6.93,nan, -704.78, 2.50
3.30, 3.31, 6.81,nan, -416.95, 2.50
3.30, 3.31, 6.57,nan, -188.30, 2.50
3.30, 3.30, 6.24,nan, -8.07, 2.55
2.90, 3.30, 5.97,nan, 88.77, 2.47
2.90, 3.30, 5.66,nan, -1310.03, 2.48
2.90, 3.29, 5.16,nan, -1159.39, 2.51
2.90, 3.28, 4.80,nan, -844.66, 2.52
2.90, 3.26, 4.15,nan, -556.83, 2.46
2.90, 3.25, 3.67,nan, -368.53, 2.53
2.90, 3.23, 2.88,nan, -242.10, 2.47
2.90, 3.21, 2.33,nan, -169.47, 2.53
2.90, 3.20, 1.51,nan, -129.12, 2.47
2.90, 3.17, 0.94,nan, -110.29, 2.50
2.90, 3.16, 0.12,nan, -83.39, 2.50
2.90, 3.14, -0.38,nan, -67.25, 2.50
2.90, 3.12, -1.18,nan, -67.25, 2.50
2.90, 3.10, -1.68,nan, -64.56, 2.50
2.90, 3.08, -2.42,nan, -53.80, 2.50
2.90, 3.06, -2.88,nan, -51.11, 2.51
2.90, 3.04, -3.53,nan, -59.18, 2.49
2.90, 3.03, -3.93,nan, -48.42, 2.50
2.90, 3.01, -4.48,nan, -48.42, 2.50
2.90, 2.99, -4.80,nan, -53.80, 2.50
3.40, 2.97, -5.23,nan, -53.80, 2.50
3.40, 2.95, -5.49,nan, 2907.89, 2.49
3.40, 2.95, -5.78,nan, 2706.14, 2.50
3.40, 2.95, -5.90,nan, 1767.33, 2.50
3.40, 2.97, -5.95,nan, 1121.73, 2.50
3.40, 2.98, -5.88,nan, 712.85, 2.51
3.40, 2.99, -5.64,nan, 459.99, 2.50
3.40, 3.01, -5.23,nan, 279.76, 2.57
3.40, 3.03, -4.87,nan, 204.44, 2.42
3.40, 3.05, -4.44,nan, 153.33, 2.50
3.40, 3.06, -3.69,nan, 118.36, 2.49
3.40, 3.08, -3.14,nan, 83.39, 2.50
3.40, 3.10, -2.23,nan, 64.56, 2.50
3.40, 3.12, -1.58,nan, 67.25, 2.50
3.40, 3.14, -0.55,nan, 53.80, 2.50
3.40, 3.16, 0.12,nan, 40.35, 2.51
3.40, 3.18, 1.13,nan, 45.73, 2.48
3.40, 3.20, 1.75,nan, 48.42, 2.50
3.40, 3.21, 2.61,nan, 40.35, 2.50
3.40, 3.23, 3.14,nan, 37.66, 2.50
3.38, 3.25, 3.84,nan, 43.04, 2.50
3.38, 3.27, 4.22,nan, 40.35, 2.49
3.38, 3.29, 4.75,nan, 32.28, 2.50
3.38, 3.31, 5.04,nan, 37.66, 2.53
3.38, 3.33, 5.44,nan, 43.04, 2.46
3.38, 3.35, 5.68,nan, -322.80, 2.53
3.38, 3.36, 5.97,nan, -807.00, 2.47
3.38, 3.38, 6.12,nan, -1054.48, 2.53
3.38, 3.38, 6.31,nan, -1059.86, 2.47
3.38, 3.39, 6.35,nan, -952.26, 2.51
3.38, 3.39, 6.38,nan, -688.64, 2.50
3.38, 3.39, 6.33,nan, -438.47, 2.49
3.38, 3.39, 6.16,nan, -236.72, 2.51
3.38, 3.39, 6.00,nan, -61.87, 2.50
3.38, 3.38, 5.68,nan, 51.11, 2.49
3.38, 3.38, 5.30,nan, 129.12, 2.53
3.38, 3.38, 5.01,nan, 145.26, 2.47
3.38, 3.38, 4.68,nan, 126.43, 2.50
3.38, 3.38, 4.17,nan, 107.60, 2.54
3.38, 3.38, 3.79,nan, 75.32, 2.48
3.40, 3.38, 3.26,nan, 13.45, 2.48
3.40, 3.38, 2.90,nan, 723.61, 2.50
3.40, 3.39, 2.42,nan, 379.29, 2.50
3.40, 3.39, 2.13,nan, 26.90, 2.50
3.40, 3.39, 1.77,nan, -137.19, 2.50
3.40, 3.40, 1.49,nan, -258.24, 2.56
3.40, 3.40, 1.37,nan, -282.45, 2.45
3.40, 3.40, 1.25,nan, -220.58, 2.49
3.40, 3.40, 1.13,nan, -158.71, 2.51
3.40, 3.40, 1.06,nan, -166.78, 2.49
3.40, 3.40, 0.98,nan, -94.15, 2.49
3.40, 3.40, 0.96,nan, -8.07, 2.50
3.40, 3.40, 0.91,nan, 48.42, 2.50
3.40, 3.40, 0.86,nan, 45.73, 2.50
3.40, 3.40, 0.82,nan, 26.90, 2.50
3.40, 3.40, 0.79,nan, 13.45, 2.50
3.40, 3.40, 0.72,nan, 2.69, 2.55
3.40, 3.40, 0.67,nan, 0.00, 2.45
3.40, 3.40, 0.60,nan, 0.00, 2.50
3.40, 3.40, 0.53,nan, 0.00, 2.50
3.10, 3.40, 0.43,nan, 0.00, 2.52
3.10, 3.40, 0.38,nan, -1498.33, 2.49
3.10, 3.39, 0.29,nan, -1379.97, 2.49
3.10, 3.38, 0.22,nan, -930.74, 2.50
3.10, 3.37, 0.07,nan, -610.63, 2.50
3.10, 3.35, -0.05,nan, -403.50, 2.50
3.10, 3.33, -0.29,nan, -263.62, 2.50
3.10, 3.31, -0.48,nan, -182.92, 2.50
3.10, 3.29, -0.82,nan, -142.57, 2.50
3.10, 3.28, -1.08,nan, -115.67, 2.51
3.10, 3.26, -1.51,nan, -83.39, 2.50
3.10, 3.24, -1.80,nan, -72.63, 2.50
3.10, 3.22, -2.30,nan, -75.32, 2.50
3.10, 3.20, -2.66,nan, -64.56, 2.49
3.10, 3.18, -3.19,nan, -53.80, 2.50
3.10, 3.16, -3.55,nan, -53.80, 2.52
3.10, 3.14, -4.08,nan, 158.71, 2.54
3.10, 3.13, -4.41,nan, 591.80, 2.43
3.10, 3.11, -4.87,nan, 1011.44, 2.50
3.10, 3.10, -5.13,nan, 1121.73, 2.54
3.16, 3.10, -5.42,nan, 1024.89, 2.47
3.16, 3.10, -5.56,nan, 1982.53, 2.52
3.16, 3.10, -5.64,nan, 1632.83, 2.48
3.16, 3.11, -5.61,nan, 1046.41, 2.52
3.16, 3.12, -5.42,nan, 314.73, 2.48
3.16, 3.14, -5.23,nan, -263.62, 2.50
3.16, 3.15, -4.80,nan, -626.77, 2.52
3.16, 3.16, -4.44,nan, -815.07, 2.50
3.16, 3.16, -3.86,nan, -761.27, 2.52
3.16, 3.16, -3.43,nan, -645.60, 2.51
3.16, 3.16, -2.76,nan, -481.51, 2.45
3.16, 3.16, -2.33,nan, -277.07, 2.54
3.16, 3.16, -1.68,nan, -104.91, 2.46
3.16, 3.16, -1.27,nan, 18.83, 2.53
3.16, 3.16, -0.74,nan, 91.46, 2.47
3.16, 3.16, -0.46,nan, 131.81, 2.52
3.16, 3.16, -0.10,nan, 86.08, 2.49
3.16, 3.16, 0.05,nan, 48.42, 2.50
3.16, 3.16, 0.22,nan, 80.70, 2.50
3.16, 3.16, 0.26,nan, 43.04, 2.50
3.35, 3.16, 0.26,nan, 0.00, 2.50
3.35, 3.16, 0.24,nan, 1447.22, 2.50
3.35, 3.17, 0.19,nan, 1366.52, 2.51
3.35, 3.18, 0.19,nan, 831.21, 2.56
3.35, 3.20, 0.22,nan, 586.42, 2.43
3.35, 3.21, 0.29,nan, 384.67, 2.50
3.35, 3.23, 0.48,nan, 255.55, 2.50
3.35, 3.24, 0.65,nan, 169.47, 2.50
3.35, 3.26, 0.96,nan, 126.43, 2.50
3.35, 3.28, 1.20,nan, 102.22, 2.50
3.35, 3.30, 1.61,nan, 53.80, 2.50
3.35, 3.32, 1.92,nan, -365.84, 2.50
3.35, 3.33, 2.40,nan, -906.53, 2.50
3.35, 3.35, 2.73,nan, -1094.83, 2.50
3.35, 3.35, 3.21,nan, -1097.52, 2.50
3.35, 3.35, 3.50,nan, -871.56, 2.50
3.35, 3.36, 3.86,nan, -626.77, 2.54
3.35, 3.35, 4.10,nan, -347.01, 2.54
3.35, 3.35, 4.20,nan, -199.06, 2.42
3.35, 3.35, 4.22,nan, -29.59, 2.54
2.77, 3.35, 4.15,nan, 69.94, 2.47
2.77, 3.35, 4.05,nan, -1326.17, 2.49
2.77, 3.34, 3.81,nan, -1248.16, 2.50
2.77, 3.33, 3.57,nan, -828.52, 2.50
2.77, 3.31, 3.12,nan, -538.00, 2.50
2.77, 3.29, 2.76,nan, -365.84, 2.50
2.77, 3.28, 2.11,nan, -252.86, 2.50
2.77, 3.26, 1.63,nan, -177.54, 2.50
2.77, 3.24, 0.91,nan, -126.43, 2.51
2.77, 3.22, 0.17,nan, -104.91, 2.61
2.77, 3.20, -0.29,nan, -91.46, 2.40
2.77, 3.18, -0.77,nan, -72.63, 2.51
2.77, 3.17, -1.49,nan, -59.18, 2.46
2.77, 3.15, -1.94,nan, -64.56, 2.53
2.77, 3.13, -2.64,nan, -61.87, 2.47
2.77, 3.11, -3.09,nan, -48.42, 2.54
2.77, 3.09, -3.72,nan, -51.11, 2.46
2.77, 3.07, -4.10,nan, -59.18, 2.53
2.77, 3.05, -4.60,nan, -48.42, 2.47
2.77, 3.04, -4.92,nan, -48.42, 2.50
2.73, 3.02, -5.32,nan, -56.49, 2.50
2.73, 3.00, -5.56,nan, -53.80, 2.50
2.73, 2.98, -5.88,nan, -45.73, 2.50
2.73, 2.96, -6.04,nan, -51.11, 2.50
2.73, 2.94, -6.28,nan, -56.49, 2.52
2.73, 2.92, -6.43,nan, -45.73, 2.49
2.73, 2.90, -6.59,nan, -45.73, 2.48
2.73, 2.88, -6.71,nan, -53.80, 2.50
2.73, 2.86, -6.83,nan, -51.11, 2.51
2.73, 2.84, -6.91,nan, -43.04, 2.49
2.73, 2.83, -7.03,nan, -51.11, 2.50
2.73, 2.81, -7.07,nan, -53.80, 2.50
2.73, 2.78, -7.15,nan, -43.04, 2.50
2.73, 2.77, -7.19,nan, 166.78, 2.55
2.73, 2.75, -7.24,nan, 734.37, 2.45
2.73, 2.74, -7.29,nan, 1092.14, 2.50
2.73, 2.73, -7.29,nan, 1180.91, 2.50
2.73, 2.72, -7.27,nan, 1000.68, 2.53
2.73, 2.72, -7.17,nan, 766.65, 2.48
2.73, 2.72, -7.05,nan, 513.79, 2.54
2.94, 2.72, -6.81,nan, 274.38, 2.45
2.94, 2.73, -6.59,nan, 1366.52, 2.50
2.94, 2.73, -6.19,nan, 1202.43, 2.50
2.94, 2.75, -5.88,nan, 785.48, 2.49
2.94, 2.76, -5.30,nan, 508.41, 2.50
2.94, 2.78, -4.84,nan, 338.94, 2.50
2.94, 2.80, -4.08,nan, 236.72, 2.56
2.94, 2.82, -3.50,nan, 161.40, 2.45
2.94, 2.83, -2.61,nan, 110.29, 2.49
2.94, 2.85, -1.99,nan, 91.46, 2.50
2.94, 2.87, -1.03,nan, 78.01, 2.50
2.94, 2.89, -0.10,nan, 53.80, 2.60
2.94, 2.91, 0.50,nan, -279.76, 2.40
2.94, 2.93, 1.10,nan, -807.00, 2.49
2.94, 2.94, 1.94,nan, -1113.66, 2.50
2.94, 2.95, 2.45,nan, -1121.73, 2.54
2.94, 2.95, 3.09,nan, -933.43, 2.46
2.94, 2.95, 3.43,nan, -677.88, 2.53
2.94, 2.95, 3.81,nan, -414.26, 2.47
2.94, 2.95, 3.98,nan, -231.34, 2.50
3.04, 2.95, 4.08,nan, -51.11, 2.51
3.04, 2.95, 4.08,nan, 1673.18, 2.50
3.04, 2.95, 3.98,nan, 1511.78, 2.50
3.04, 2.97, 3.88,nan, 995.30, 2.50
3.04, 2.98, 3.72,nan, 640.22, 2.51
3.04, 3.00, 3.60,nan, 414.26, 2.52
3.04, 3.01, 3.43,nan, -104.91, 2.46
3.04, 3.03, 3.33,nan, -677.88, 2.53
3.04, 3.04, 3.21,nan, -917.29, 2.49
3.04, 3.04, 3.17,nan, -984.54, 2.53
3.04, 3.05, 3.12,nan, -852.73, 2.45
3.04, 3.05, 3.12,nan, -632.15, 2.50
3.04, 3.05, 3.09,nan, -419.64, 2.50
3.04, 3.05, 3.12,nan, -190.99, 2.50
3.04, 3.05, 3.12,nan, -29.59, 2.50
3.04, 3.05, 3.09,nan, 45.73, 2.50
3.04, 3.04, 3.05,nan, 86.08, 2.51
3.04, 3.04, 2.97,nan, 139.88, 2.50
3.04, 3.04, 2.81,nan, 107.60, 2.50
3.04, 3.04, 2.64,nan, 112.98, 2.48
3.04, 3.04, 2.35,nan, 72.63, 2.50
3.04, 3.04, 2.16,nan, 56.49, 2.50
3.04, 3.04, 1.82,nan, 26.90, 2.50
3.04, 3.04, 1.61,nan, 0.00, 2.50
3.04, 3.04, 1.32,nan, -64.56, 2.49
3.04, 3.04, 1.15,nan, -37.66, 2.50
3.04, 3.04, 0.91,nan, -21.52, 2.50
3.04, 3.04, 0.79,nan, -10.76, 2.50
3.04, 3.04, 0.65,nan, -2.69, 2.50
3.04, 3.04, 0.58,nan, -2.69, 2.50
3.04, 3.04, 0.48,nan, -2.69, 2.50
3.04, 3.04, 0.41,nan, 0.00, 2.51
3.04, 3.04, 0.36,nan, 0.00, 2.51
3.04, 3.04, 0.34,nan, 0.00, 2.48
3.04, 3.04, 0.29,nan, 0.00, 2.50
3.04, 3.04, 0.26,nan, 0.00, 2.51
3.04, 3.04, 0.22,nan, 0.00, 2.48
3.04, 3.04, 0.19,nan, 0.00, 2.50
3.04, 3.04, 0.17,nan, 0.00, 2.50
3.04, 3.04, 0.14,nan, 0.00, 2.53
3.27, 3.04, 0.12,nan, 0.00, 2.47
3.27, 3.05, 0.10,nan, 1471.43, 2.50
3.27, 3.05, 0.10,nan, 1361.14, 2.50
3.27, 3.07, 0.12,nan, 911.91, 2.55
3.27, 3.08, 0.22,nan, 586.42, 2.44
3.27, 3.10, 0.31,nan, 381.98, 2.51
3.27, 3.11, 0.50,nan, 250.17, 2.49
3.27, 3.13, 0.67,nan, 180.23, 2.50
3.27, 3.15, 1.01,nan, 137.19, 2.49
3.27, 3.17, 1.25,nan, 99.53, 2.53
3.27, 3.19, 1.65,nan, 72.63, 2.46
3.27, 3.21, 1.94,nan, 67.25, 2.53
3.27, 3.22, 2.45,nan, 45.73, 2.47
3.27, 3.24, 2.78,nan, -462.68, 2.53
3.27, 3.26, 3.31,nan, -901.15, 2.47
3.27, 3.27, 3.65,nan, -1097.52, 2.51
3.27, 3.28, 4.10,nan, -1076.00, 2.49
3.27, 3.28, 4.36,nan, -850.04, 2.50
3.27, 3.28, 4.63,nan, -594.49, 2.51
3.27, 3.28, 4.75,nan, -376.60, 2.47
3.19, 3.28, 4.80,nan, -196.37, 2.52
3.19, 3.27, 4.75,nan, -1331.55, 2.48
3.19, 3.26, 4.58,nan, -1232.02, 2.52
3.19, 3.25, 4.39,nan, -820.45, 2.50
3.19, 3.24, 3.98,nan, -521.86, 2.50
